Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
3,40,2.1538,256,0.000085,10 pairs: 148 images; 8 pairs: 22 images; 6 pairs: 29 images; 4 pairs: 49 images; 2 pairs: 8 images;
3,50,2.1338,256,0.000085,10 pairs: 143 images; 8 pairs: 40 images; 6 pairs: 26 images; 4 pairs: 34 images; 2 pairs: 13 images;
3,60,2.1432,256,0.000085,10 pairs: 139 images; 8 pairs: 36 images; 6 pairs: 31 images; 4 pairs: 42 images; 2 pairs: 8 images;
3,70,2.1495,256,0.000085,10 pairs: 142 images; 8 pairs: 29 images; 6 pairs: 37 images; 4 pairs: 38 images; 2 pairs: 10 images;
3,80,2.1598,256,0.000085,10 pairs: 148 images; 8 pairs: 30 images; 6 pairs: 29 images; 4 pairs: 40 images; 2 pairs: 9 images;
3,90,2.1298,256,0.000085,10 pairs: 142 images; 8 pairs: 31 images; 6 pairs: 27 images; 4 pairs: 39 images; 2 pairs: 17 images;
3,100,2.1005,256,0.000085,10 pairs: 134 images; 8 pairs: 22 images; 6 pairs: 43 images; 4 pairs: 40 images; 2 pairs: 17 images;
3,110,2.1113,256,0.000085,10 pairs: 134 images; 8 pairs: 30 images; 6 pairs: 36 images; 4 pairs: 41 images; 2 pairs: 15 images;
3,120,2.1232,256,0.000085,10 pairs: 130 images; 8 pairs: 36 images; 6 pairs: 36 images; 4 pairs: 44 images; 2 pairs: 10 images;
3,130,2.1364,256,0.000085,10 pairs: 131 images; 8 pairs: 23 images; 6 pairs: 46 images; 4 pairs: 41 images; 2 pairs: 15 images;
3,140,2.1263,256,0.000085,10 pairs: 136 images; 8 pairs: 32 images; 6 pairs: 31 images; 4 pairs: 47 images; 2 pairs: 10 images;
3,150,2.1402,256,0.000085,10 pairs: 128 images; 8 pairs: 26 images; 6 pairs: 43 images; 4 pairs: 45 images; 2 pairs: 14 images;
3,160,2.1124,256,0.000085,10 pairs: 136 images; 8 pairs: 34 images; 6 pairs: 31 images; 4 pairs: 40 images; 2 pairs: 15 images;
3,170,2.1143,256,0.000085,10 pairs: 130 images; 8 pairs: 28 images; 6 pairs: 36 images; 4 pairs: 51 images; 2 pairs: 11 images;
3,180,2.1535,256,0.000085,10 pairs: 138 images; 8 pairs: 33 images; 6 pairs: 38 images; 4 pairs: 35 images; 2 pairs: 12 images;
3,190,2.1175,256,0.000085,10 pairs: 119 images; 8 pairs: 39 images; 6 pairs: 44 images; 4 pairs: 35 images; 2 pairs: 19 images;
4,10,2.1048,256,0.000092,10 pairs: 110 images; 8 pairs: 29 images; 6 pairs: 53 images; 4 pairs: 42 images; 2 pairs: 22 images;
4,20,2.0836,256,0.000092,10 pairs: 129 images; 8 pairs: 30 images; 6 pairs: 41 images; 4 pairs: 40 images; 2 pairs: 16 images;
4,30,2.1144,256,0.000092,10 pairs: 117 images; 8 pairs: 33 images; 6 pairs: 47 images; 4 pairs: 41 images; 2 pairs: 18 images;
4,40,2.1292,256,0.000092,10 pairs: 124 images; 8 pairs: 32 images; 6 pairs: 48 images; 4 pairs: 41 images; 2 pairs: 11 images;
4,50,2.1114,256,0.000092,10 pairs: 121 images; 8 pairs: 30 images; 6 pairs: 38 images; 4 pairs: 52 images; 2 pairs: 15 images;
4,60,2.0805,256,0.000092,10 pairs: 110 images; 8 pairs: 33 images; 6 pairs: 46 images; 4 pairs: 48 images; 2 pairs: 19 images;
4,70,2.1114,256,0.000092,10 pairs: 109 images; 8 pairs: 40 images; 6 pairs: 42 images; 4 pairs: 42 images; 2 pairs: 22 images;
4,80,2.1029,256,0.000092,10 pairs: 96 images; 8 pairs: 38 images; 6 pairs: 52 images; 4 pairs: 54 images; 2 pairs: 16 images;
4,90,2.0912,256,0.000092,10 pairs: 112 images; 8 pairs: 40 images; 6 pairs: 41 images; 4 pairs: 41 images; 2 pairs: 20 images;
4,100,2.0847,256,0.000092,10 pairs: 115 images; 8 pairs: 37 images; 6 pairs: 43 images; 4 pairs: 43 images; 2 pairs: 18 images;
4,110,2.0850,256,0.000092,10 pairs: 118 images; 8 pairs: 29 images; 6 pairs: 46 images; 4 pairs: 41 images; 2 pairs: 22 images;
4,120,2.0984,256,0.000092,10 pairs: 115 images; 8 pairs: 37 images; 6 pairs: 52 images; 4 pairs: 36 images; 2 pairs: 16 images;
4,130,2.0880,256,0.000092,10 pairs: 104 images; 8 pairs: 36 images; 6 pairs: 47 images; 4 pairs: 51 images; 2 pairs: 18 images;
4,140,2.1256,256,0.000092,10 pairs: 116 images; 8 pairs: 28 images; 6 pairs: 46 images; 4 pairs: 51 images; 2 pairs: 15 images;
4,150,2.1052,256,0.000092,10 pairs: 104 images; 8 pairs: 25 images; 6 pairs: 50 images; 4 pairs: 53 images; 2 pairs: 24 images;
4,160,2.0750,256,0.000092,10 pairs: 125 images; 8 pairs: 28 images; 6 pairs: 44 images; 4 pairs: 37 images; 2 pairs: 22 images;
4,170,2.1306,256,0.000092,10 pairs: 117 images; 8 pairs: 29 images; 6 pairs: 39 images; 4 pairs: 49 images; 2 pairs: 22 images;
4,180,2.0880,256,0.000092,10 pairs: 109 images; 8 pairs: 29 images; 6 pairs: 48 images; 4 pairs: 49 images; 2 pairs: 21 images;
4,190,2.0688,256,0.000092,10 pairs: 94 images; 8 pairs: 29 images; 6 pairs: 49 images; 4 pairs: 58 images; 2 pairs: 26 images;
5,10,2.0394,256,0.000102,10 pairs: 89 images; 8 pairs: 41 images; 6 pairs: 49 images; 4 pairs: 53 images; 2 pairs: 24 images;
5,20,2.1037,256,0.000102,10 pairs: 96 images; 8 pairs: 42 images; 6 pairs: 49 images; 4 pairs: 38 images; 2 pairs: 31 images;
5,30,2.1068,256,0.000102,10 pairs: 99 images; 8 pairs: 33 images; 6 pairs: 56 images; 4 pairs: 44 images; 2 pairs: 24 images;
5,40,2.0746,256,0.000102,10 pairs: 105 images; 8 pairs: 29 images; 6 pairs: 41 images; 4 pairs: 50 images; 2 pairs: 31 images;
5,50,2.0769,256,0.000102,10 pairs: 89 images; 8 pairs: 38 images; 6 pairs: 58 images; 4 pairs: 47 images; 2 pairs: 24 images;
5,60,2.0677,256,0.000102,10 pairs: 94 images; 8 pairs: 35 images; 6 pairs: 61 images; 4 pairs: 45 images; 2 pairs: 21 images;
5,70,2.0681,256,0.000102,10 pairs: 87 images; 8 pairs: 35 images; 6 pairs: 52 images; 4 pairs: 55 images; 2 pairs: 27 images;
5,80,2.0505,256,0.000102,10 pairs: 90 images; 8 pairs: 44 images; 6 pairs: 47 images; 4 pairs: 46 images; 2 pairs: 29 images;
5,90,2.0746,256,0.000102,10 pairs: 98 images; 8 pairs: 34 images; 6 pairs: 54 images; 4 pairs: 43 images; 2 pairs: 27 images;
5,100,2.0923,256,0.000102,10 pairs: 104 images; 8 pairs: 40 images; 6 pairs: 47 images; 4 pairs: 39 images; 2 pairs: 26 images;
5,110,2.0799,256,0.000102,10 pairs: 89 images; 8 pairs: 38 images; 6 pairs: 46 images; 4 pairs: 61 images; 2 pairs: 22 images;
5,120,2.0916,256,0.000102,10 pairs: 92 images; 8 pairs: 35 images; 6 pairs: 44 images; 4 pairs: 54 images; 2 pairs: 31 images;
5,130,2.0328,256,0.000102,10 pairs: 91 images; 8 pairs: 36 images; 6 pairs: 46 images; 4 pairs: 53 images; 2 pairs: 30 images;
5,140,2.0634,256,0.000102,10 pairs: 84 images; 8 pairs: 37 images; 6 pairs: 51 images; 4 pairs: 60 images; 2 pairs: 24 images;
5,150,2.0813,256,0.000102,10 pairs: 99 images; 8 pairs: 26 images; 6 pairs: 45 images; 4 pairs: 55 images; 2 pairs: 31 images;
5,160,2.0790,256,0.000102,10 pairs: 95 images; 8 pairs: 31 images; 6 pairs: 56 images; 4 pairs: 41 images; 2 pairs: 33 images;
5,170,2.0612,256,0.000102,10 pairs: 81 images; 8 pairs: 41 images; 6 pairs: 49 images; 4 pairs: 57 images; 2 pairs: 28 images;
5,180,2.0786,256,0.000102,10 pairs: 84 images; 8 pairs: 43 images; 6 pairs: 47 images; 4 pairs: 53 images; 2 pairs: 29 images;
5,190,2.0773,256,0.000102,10 pairs: 94 images; 8 pairs: 34 images; 6 pairs: 49 images; 4 pairs: 46 images; 2 pairs: 33 images;
6,10,2.0661,256,0.000114,10 pairs: 80 images; 8 pairs: 44 images; 6 pairs: 57 images; 4 pairs: 46 images; 2 pairs: 29 images;
6,20,2.0394,256,0.000114,10 pairs: 83 images; 8 pairs: 39 images; 6 pairs: 51 images; 4 pairs: 51 images; 2 pairs: 32 images;
6,30,2.0469,256,0.000114,10 pairs: 80 images; 8 pairs: 42 images; 6 pairs: 51 images; 4 pairs: 47 images; 2 pairs: 36 images;
6,40,2.0706,256,0.000114,10 pairs: 81 images; 8 pairs: 33 images; 6 pairs: 53 images; 4 pairs: 56 images; 2 pairs: 33 images;
6,50,2.0276,256,0.000114,10 pairs: 85 images; 8 pairs: 31 images; 6 pairs: 55 images; 4 pairs: 39 images; 2 pairs: 46 images;
6,60,2.0544,256,0.000114,10 pairs: 76 images; 8 pairs: 51 images; 6 pairs: 40 images; 4 pairs: 55 images; 2 pairs: 34 images;
6,70,2.0493,256,0.000114,10 pairs: 80 images; 8 pairs: 43 images; 6 pairs: 49 images; 4 pairs: 49 images; 2 pairs: 35 images;
6,80,2.0436,256,0.000114,10 pairs: 87 images; 8 pairs: 34 images; 6 pairs: 54 images; 4 pairs: 51 images; 2 pairs: 30 images;
6,90,2.0324,256,0.000114,10 pairs: 77 images; 8 pairs: 31 images; 6 pairs: 51 images; 4 pairs: 52 images; 2 pairs: 45 images;
6,100,2.0412,256,0.000114,10 pairs: 74 images; 8 pairs: 42 images; 6 pairs: 45 images; 4 pairs: 62 images; 2 pairs: 33 images;
6,110,2.0532,256,0.000114,10 pairs: 82 images; 8 pairs: 32 images; 6 pairs: 52 images; 4 pairs: 52 images; 2 pairs: 38 images;
6,120,2.0580,256,0.000114,10 pairs: 75 images; 8 pairs: 50 images; 6 pairs: 49 images; 4 pairs: 48 images; 2 pairs: 34 images;
6,130,2.0488,256,0.000114,10 pairs: 63 images; 8 pairs: 44 images; 6 pairs: 50 images; 4 pairs: 62 images; 2 pairs: 37 images;
6,140,2.0401,256,0.000114,10 pairs: 65 images; 8 pairs: 44 images; 6 pairs: 59 images; 4 pairs: 58 images; 2 pairs: 30 images;
6,150,2.0381,256,0.000114,10 pairs: 77 images; 8 pairs: 32 images; 6 pairs: 53 images; 4 pairs: 55 images; 2 pairs: 39 images;
6,160,2.0399,256,0.000114,10 pairs: 64 images; 8 pairs: 50 images; 6 pairs: 59 images; 4 pairs: 42 images; 2 pairs: 40 images;
6,170,1.9983,256,0.000114,10 pairs: 70 images; 8 pairs: 35 images; 6 pairs: 63 images; 4 pairs: 54 images; 2 pairs: 34 images;
6,180,2.0607,256,0.000114,10 pairs: 78 images; 8 pairs: 31 images; 6 pairs: 52 images; 4 pairs: 60 images; 2 pairs: 35 images;
6,190,1.9977,256,0.000114,10 pairs: 74 images; 8 pairs: 23 images; 6 pairs: 47 images; 4 pairs: 61 images; 2 pairs: 51 images;
7,10,2.0199,256,0.000129,10 pairs: 73 images; 8 pairs: 40 images; 6 pairs: 49 images; 4 pairs: 56 images; 2 pairs: 38 images;
7,20,2.0586,256,0.000129,10 pairs: 88 images; 8 pairs: 32 images; 6 pairs: 53 images; 4 pairs: 54 images; 2 pairs: 29 images;
7,30,2.0287,256,0.000129,10 pairs: 65 images; 8 pairs: 34 images; 6 pairs: 56 images; 4 pairs: 61 images; 2 pairs: 40 images;
7,40,2.0462,256,0.000129,10 pairs: 66 images; 8 pairs: 54 images; 6 pairs: 53 images; 4 pairs: 45 images; 2 pairs: 38 images;
7,50,2.0006,256,0.000129,10 pairs: 66 images; 8 pairs: 40 images; 6 pairs: 48 images; 4 pairs: 61 images; 2 pairs: 41 images;
7,60,2.0285,256,0.000129,10 pairs: 66 images; 8 pairs: 36 images; 6 pairs: 56 images; 4 pairs: 60 images; 2 pairs: 37 images;
7,70,1.9913,256,0.000129,10 pairs: 69 images; 8 pairs: 29 images; 6 pairs: 54 images; 4 pairs: 53 images; 2 pairs: 50 images;
7,80,2.0658,256,0.000129,10 pairs: 74 images; 8 pairs: 34 images; 6 pairs: 53 images; 4 pairs: 52 images; 2 pairs: 43 images;
7,90,2.0677,256,0.000129,10 pairs: 69 images; 8 pairs: 35 images; 6 pairs: 55 images; 4 pairs: 56 images; 2 pairs: 41 images;
7,100,2.0497,256,0.000129,10 pairs: 59 images; 8 pairs: 28 images; 6 pairs: 65 images; 4 pairs: 59 images; 2 pairs: 45 images;
7,110,2.0056,256,0.000129,10 pairs: 62 images; 8 pairs: 44 images; 6 pairs: 50 images; 4 pairs: 54 images; 2 pairs: 46 images;
7,120,2.0551,256,0.000129,10 pairs: 61 images; 8 pairs: 38 images; 6 pairs: 60 images; 4 pairs: 59 images; 2 pairs: 37 images;
7,130,2.0777,256,0.000129,10 pairs: 69 images; 8 pairs: 40 images; 6 pairs: 53 images; 4 pairs: 53 images; 2 pairs: 41 images;
7,140,2.0243,256,0.000129,10 pairs: 67 images; 8 pairs: 30 images; 6 pairs: 57 images; 4 pairs: 57 images; 2 pairs: 45 images;
7,150,2.0294,256,0.000129,10 pairs: 70 images; 8 pairs: 34 images; 6 pairs: 63 images; 4 pairs: 48 images; 2 pairs: 41 images;
7,160,1.9982,256,0.000129,10 pairs: 73 images; 8 pairs: 29 images; 6 pairs: 48 images; 4 pairs: 67 images; 2 pairs: 39 images;
7,170,1.9829,256,0.000129,10 pairs: 62 images; 8 pairs: 32 images; 6 pairs: 58 images; 4 pairs: 57 images; 2 pairs: 47 images;
7,180,2.0394,256,0.000129,10 pairs: 67 images; 8 pairs: 35 images; 6 pairs: 50 images; 4 pairs: 54 images; 2 pairs: 50 images;
7,190,2.0479,256,0.000129,10 pairs: 64 images; 8 pairs: 36 images; 6 pairs: 54 images; 4 pairs: 47 images; 2 pairs: 55 images;
8,10,2.0414,256,0.000146,10 pairs: 61 images; 8 pairs: 49 images; 6 pairs: 56 images; 4 pairs: 52 images; 2 pairs: 38 images;
8,20,2.0340,256,0.000146,10 pairs: 47 images; 8 pairs: 44 images; 6 pairs: 59 images; 4 pairs: 56 images; 2 pairs: 50 images;
8,30,2.0533,256,0.000146,10 pairs: 65 images; 8 pairs: 42 images; 6 pairs: 48 images; 4 pairs: 50 images; 2 pairs: 51 images;
8,40,1.9877,256,0.000146,10 pairs: 55 images; 8 pairs: 30 images; 6 pairs: 59 images; 4 pairs: 68 images; 2 pairs: 44 images;
8,50,2.0299,256,0.000146,10 pairs: 56 images; 8 pairs: 38 images; 6 pairs: 46 images; 4 pairs: 66 images; 2 pairs: 50 images;
8,60,2.0592,256,0.000146,10 pairs: 63 images; 8 pairs: 41 images; 6 pairs: 49 images; 4 pairs: 66 images; 2 pairs: 37 images;
8,70,2.0239,256,0.000146,10 pairs: 57 images; 8 pairs: 53 images; 6 pairs: 47 images; 4 pairs: 55 images; 2 pairs: 44 images;
8,80,2.0398,256,0.000146,10 pairs: 56 images; 8 pairs: 42 images; 6 pairs: 64 images; 4 pairs: 51 images; 2 pairs: 43 images;
8,90,2.0561,256,0.000146,10 pairs: 55 images; 8 pairs: 42 images; 6 pairs: 59 images; 4 pairs: 54 images; 2 pairs: 46 images;
8,100,2.0257,256,0.000146,10 pairs: 54 images; 8 pairs: 48 images; 6 pairs: 57 images; 4 pairs: 57 images; 2 pairs: 40 images;
8,110,1.9894,256,0.000146,10 pairs: 55 images; 8 pairs: 39 images; 6 pairs: 52 images; 4 pairs: 63 images; 2 pairs: 47 images;
8,120,1.9962,256,0.000146,10 pairs: 57 images; 8 pairs: 28 images; 6 pairs: 66 images; 4 pairs: 59 images; 2 pairs: 46 images;
8,130,2.0239,256,0.000146,10 pairs: 64 images; 8 pairs: 30 images; 6 pairs: 53 images; 4 pairs: 66 images; 2 pairs: 43 images;
8,140,1.9930,256,0.000146,10 pairs: 58 images; 8 pairs: 38 images; 6 pairs: 48 images; 4 pairs: 63 images; 2 pairs: 49 images;
8,150,2.0236,256,0.000146,10 pairs: 49 images; 8 pairs: 46 images; 6 pairs: 53 images; 4 pairs: 60 images; 2 pairs: 48 images;
8,160,2.0021,256,0.000146,10 pairs: 57 images; 8 pairs: 36 images; 6 pairs: 53 images; 4 pairs: 64 images; 2 pairs: 46 images;
8,170,1.9783,256,0.000146,10 pairs: 55 images; 8 pairs: 33 images; 6 pairs: 50 images; 4 pairs: 67 images; 2 pairs: 51 images;
8,180,2.0149,256,0.000146,10 pairs: 56 images; 8 pairs: 31 images; 6 pairs: 62 images; 4 pairs: 54 images; 2 pairs: 53 images;
8,190,1.9957,256,0.000146,10 pairs: 48 images; 8 pairs: 33 images; 6 pairs: 66 images; 4 pairs: 60 images; 2 pairs: 49 images;
9,10,1.9775,256,0.000166,10 pairs: 56 images; 8 pairs: 33 images; 6 pairs: 46 images; 4 pairs: 56 images; 2 pairs: 65 images;
9,20,2.0065,256,0.000166,10 pairs: 46 images; 8 pairs: 46 images; 6 pairs: 51 images; 4 pairs: 58 images; 2 pairs: 55 images;
9,30,2.0142,256,0.000166,10 pairs: 67 images; 8 pairs: 31 images; 6 pairs: 54 images; 4 pairs: 63 images; 2 pairs: 41 images;
9,40,1.9971,256,0.000166,10 pairs: 52 images; 8 pairs: 39 images; 6 pairs: 44 images; 4 pairs: 61 images; 2 pairs: 60 images;
9,50,1.9925,256,0.000166,10 pairs: 48 images; 8 pairs: 35 images; 6 pairs: 57 images; 4 pairs: 64 images; 2 pairs: 52 images;
9,60,1.9800,256,0.000166,10 pairs: 49 images; 8 pairs: 32 images; 6 pairs: 64 images; 4 pairs: 60 images; 2 pairs: 51 images;
9,70,1.9430,256,0.000166,10 pairs: 46 images; 8 pairs: 33 images; 6 pairs: 61 images; 4 pairs: 59 images; 2 pairs: 57 images;
9,80,1.9983,256,0.000166,10 pairs: 34 images; 8 pairs: 39 images; 6 pairs: 56 images; 4 pairs: 73 images; 2 pairs: 54 images;
9,90,2.0122,256,0.000166,10 pairs: 54 images; 8 pairs: 47 images; 6 pairs: 49 images; 4 pairs: 60 images; 2 pairs: 46 images;
9,100,1.9901,256,0.000166,10 pairs: 48 images; 8 pairs: 38 images; 6 pairs: 53 images; 4 pairs: 68 images; 2 pairs: 49 images;
9,110,2.0303,256,0.000166,10 pairs: 39 images; 8 pairs: 39 images; 6 pairs: 69 images; 4 pairs: 52 images; 2 pairs: 57 images;
9,120,2.0079,256,0.000166,10 pairs: 60 images; 8 pairs: 33 images; 6 pairs: 54 images; 4 pairs: 61 images; 2 pairs: 48 images;
9,130,2.0357,256,0.000166,10 pairs: 65 images; 8 pairs: 29 images; 6 pairs: 49 images; 4 pairs: 63 images; 2 pairs: 50 images;
9,140,2.0250,256,0.000166,10 pairs: 52 images; 8 pairs: 35 images; 6 pairs: 54 images; 4 pairs: 72 images; 2 pairs: 42 images;
9,150,2.0104,256,0.000166,10 pairs: 51 images; 8 pairs: 37 images; 6 pairs: 51 images; 4 pairs: 57 images; 2 pairs: 60 images;
9,160,2.0005,256,0.000166,10 pairs: 49 images; 8 pairs: 45 images; 6 pairs: 57 images; 4 pairs: 51 images; 2 pairs: 54 images;
9,170,2.0434,256,0.000166,10 pairs: 49 images; 8 pairs: 42 images; 6 pairs: 52 images; 4 pairs: 52 images; 2 pairs: 61 images;
9,180,1.9807,256,0.000166,10 pairs: 48 images; 8 pairs: 31 images; 6 pairs: 62 images; 4 pairs: 56 images; 2 pairs: 59 images;
9,190,1.9791,256,0.000166,10 pairs: 49 images; 8 pairs: 24 images; 6 pairs: 58 images; 4 pairs: 55 images; 2 pairs: 70 images;
10,10,1.9726,256,0.000188,10 pairs: 50 images; 8 pairs: 36 images; 6 pairs: 56 images; 4 pairs: 50 images; 2 pairs: 64 images;
10,20,1.9769,256,0.000188,10 pairs: 50 images; 8 pairs: 38 images; 6 pairs: 56 images; 4 pairs: 55 images; 2 pairs: 57 images;
10,30,1.9802,256,0.000188,10 pairs: 44 images; 8 pairs: 35 images; 6 pairs: 57 images; 4 pairs: 62 images; 2 pairs: 57 images;
10,40,1.9755,256,0.000188,10 pairs: 50 images; 8 pairs: 36 images; 6 pairs: 58 images; 4 pairs: 60 images; 2 pairs: 52 images;
10,50,1.9866,256,0.000188,10 pairs: 37 images; 8 pairs: 36 images; 6 pairs: 55 images; 4 pairs: 58 images; 2 pairs: 70 images;
10,60,2.0189,256,0.000188,10 pairs: 47 images; 8 pairs: 30 images; 6 pairs: 65 images; 4 pairs: 58 images; 2 pairs: 56 images;
10,70,2.0024,256,0.000188,10 pairs: 50 images; 8 pairs: 24 images; 6 pairs: 65 images; 4 pairs: 67 images; 2 pairs: 50 images;
10,80,1.9581,256,0.000188,10 pairs: 51 images; 8 pairs: 32 images; 6 pairs: 48 images; 4 pairs: 58 images; 2 pairs: 67 images;
10,90,1.9822,256,0.000188,10 pairs: 41 images; 8 pairs: 47 images; 6 pairs: 42 images; 4 pairs: 69 images; 2 pairs: 57 images;
10,100,2.0253,256,0.000188,10 pairs: 55 images; 8 pairs: 27 images; 6 pairs: 57 images; 4 pairs: 68 images; 2 pairs: 49 images;
10,110,1.9827,256,0.000188,10 pairs: 44 images; 8 pairs: 43 images; 6 pairs: 57 images; 4 pairs: 62 images; 2 pairs: 49 images;
10,120,2.0206,256,0.000188,10 pairs: 43 images; 8 pairs: 32 images; 6 pairs: 63 images; 4 pairs: 67 images; 2 pairs: 51 images;
10,130,1.9723,256,0.000188,10 pairs: 48 images; 8 pairs: 35 images; 6 pairs: 52 images; 4 pairs: 66 images; 2 pairs: 55 images;
10,140,1.9635,256,0.000188,10 pairs: 44 images; 8 pairs: 38 images; 6 pairs: 62 images; 4 pairs: 55 images; 2 pairs: 57 images;
10,150,2.0098,256,0.000188,10 pairs: 51 images; 8 pairs: 37 images; 6 pairs: 47 images; 4 pairs: 66 images; 2 pairs: 55 images;
10,160,1.9962,256,0.000188,10 pairs: 55 images; 8 pairs: 39 images; 6 pairs: 51 images; 4 pairs: 58 images; 2 pairs: 53 images;
10,170,1.9478,256,0.000188,10 pairs: 34 images; 8 pairs: 32 images; 6 pairs: 61 images; 4 pairs: 66 images; 2 pairs: 63 images;
